period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,bucket,epoch,avg_liquidity_usd,total_volume_usd,liq_points,vol_points,tier,deprecated
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-INJ,terra10m23jmgtx0lvc6v5gffdmcutlmrgy9pnf8wun4mxft2xd3dnqdvsv392j5,bluechip,185,70855.85,5757.26,11,11,stable,false
2026-epoch-183,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,project,183,64314.97,43.74,11,8,stable,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,stable,185,48070.14,2464.75,11,11,stable,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-ROAR,terra189v2ewgfx5wdhje6geefdtxefeemujplk8qw2wx3x5hdswn95l8qf4n2r0,project,185,41045.69,910.05,11,11,stable,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-ATOM,terra1j3d29y506cvtavdpakdzl6e0g2xcskvmmulsetcd0jfwrpr8eu9qfe0dmf,bluechip,185,27632.88,1819.62,11,11,stable,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-USDT,terra1aategw0787y4fyunmwdvdqraxfc8jtxykyed2skx3p5fd3lkgkmsqry7pz,stable,185,23973.92,1101.18,11,11,stable,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-SOLID,terra1e45ctmel6t5m9vdgxv3zxh3ecflkfcd6mr42sluzrqnhveqmy3fss338s7,stable,185,12421.97,258.66,11,11,stable,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-arbLUNA,terra16nfwldn9j5xhry2y78gvm3x4vte8vu77zr3ctlan79w5f5aheawqnz7a4f,single,185,0.00,44.97,0,11,stable,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-ASTRO,terra1nwepezm3mghyxm7fjfhfr2d4jwqzndtncf9tclgunqfcwhe52mpq4sxaqr,project,185,1186.62,269.39,11,11,stable,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,ATOM-dATOM,terra1a0h6vrzkztjystg8sd949qyrc6mw9gzxk2870cr2mukg53uzgvqs46qul9,single,185,0.00,3399.65,0,11,stable,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-bLUNA,terra1h32epkd72x7st0wk49z35qlpsxf26pw4ydacs8acq6uka7hgshmq7z7vl9,project,185,20881.63,26.78,11,6,stable,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-stLUNA,terra1re0yj0j6e9v2szg7kp02ut6u8jjea586t6pnpq6628wl36fphtpqwt6l7p,project,185,7287.97,0.00,11,1,sparse-volume,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,wstETH-WETH.axl,terra1yga5eepqnpg77gaj59uqfkm2qtllvpq642cmx5gj5lzjf5v88wzs2srzp7,single,185,0.00,1.98,0,3,sparse-volume,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-WBTC.axl,terra1afkvgc0mxfqakqlaqpxdgy58n79x4r239q3tucxmrsqvqk7ce3ksnctxfu,bluechip,185,906.60,23.03,11,10,stable,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-wSOL.wh,terra16zzqwekwsqn4zlsyu4vhjr52ee2hdvppjcr8h22qznjadaazzdgsvd905d,bluechip,,0.00,0.00,0,0,,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-SWTH,terra1crlsemxx6yjpeq3am9dzccln0dykusm685ecxscuyny7u596elqqj6xd9z,project,185,0.00,49.23,0,8,stable,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,ATOM-stATOM,terra1f9vmtntpjmkyhkxtlc49jcq6cv8rfz0kr06zv6efdtdgae4m9y9qlzm36t,single,185,0.00,1.63,0,1,sparse-volume,false
2026-epoch-184,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-wBNB.axl,terra10clh64cpvjjen8f24qz2046d24s79w2ev2dyd9ke29wmqdqp4yjs3cyk0y,bluechip,184,0.00,3.57,0,2,sparse-volume,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,WBTC.axl-WBTC.osmo,terra1mps5z5gt2c2akwcp86mq0zhw66kdugtc3selcyradtje0vp0z49sfrk8jx,single,185,414.31,24.34,11,10,stable,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,SWTH-rSWTH,terra1rzw2egugtjhxz2x58z55kwldm96fzck8qsf9srf5v0uehf64a2asjsak68,single,,0.00,0.00,0,0,,false
2026-epoch-184,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-WBTC,terra1p996av7ftzj973swd4yt2er2sn3v9y5j9qfxz67gatnrpf8lfgwsel8hcg,bluechip,184,53.56,11.60,4,9,stable,false
2026-epoch-184,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-wstETH,terra1u0sp5gaw9amfa8vsaaqvvjpqqdyz4eeslzdjsgaq40afctpx7f6s6augj2,bluechip,184,0.00,0.89,0,6,stable,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-wBNB.wh,terra1v3xmc8nn8h8e7z55d80a72g4rgz6mrxyasxq089k8n6m40xldlksf2w5x8,bluechip,,0.00,0.00,0,0,,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,WHALE-bWHALE,terra18hhsyrjac6hud4tc9q05s8em35utm6jndswhw5v56lh5ld37ml6secl2rd,single,,0.00,0.00,0,0,,false
2026-epoch-185,2026-05-21,2026-05-21,1,7,true,astroport,WHALE-ampWHALE,terra129hvq9mgqtye4kg0cfmv9z6sq5f7sgpmrspr72968xx20gx4t2rqvpue0z,single,,0.00,0.00,0,0,,false
2026-epoch-184,2026-05-21,2026-05-21,1,7,true,astroport,LUNA-WHALE,terra1a6d0lcvfzyllulaaazzg5j70yn4m3e2t90shtlxsr3fwhcg34g2sgwfr75,project,184,0.00,0.04,0,2,sparse-volume,false
